trip_id,timestamp,pickup_district,driver_id,driver_status,trip_duration_mins,fare_amount_euros
TRIP_12854,2026-06-03 14:38:25.301943,Mitte,DRV_122,Passengers_Onboard,19,25.16
TRIP_14530,2026-06-03 14:38:25.301943,Mitte,DRV_107,En Route,0,0.0
TRIP_13187,2026-06-03 14:41:25.301943,Mitte,DRV_143,Passengers_Onboard,11,19.18
TRIP_14180,2026-06-03 14:43:25.301943,Friedrichshain-Kreuzberg,DRV_140,Idle,0,0.0
TRIP_10361,2026-06-03 14:45:25.301943,Mitte,DRV_108,Passengers_Onboard,19,26.2
TRIP_13454,2026-06-03 14:52:25.301943,Prenzlauer Berg,DRV_116,Passengers_Onboard,17,25.15
TRIP_14623,2026-06-03 14:53:25.301943,Prenzlauer Berg,DRV_116,En Route,0,0.0
TRIP_12469,2026-06-03 15:06:25.301943,Mitte,DRV_128,En Route,0,0.0
TRIP_13943,2026-06-03 15:10:25.301943,Friedrichshain-Kreuzberg,DRV_101,Passengers_Onboard,17,23.51
TRIP_11762,2026-06-03 15:11:25.301943,Mitte,DRV_138,Passengers_Onboard,16,26.03
TRIP_10761,2026-06-03 15:13:25.301943,Prenzlauer Berg,DRV_109,Passengers_Onboard,8,15.4
TRIP_14804,2026-06-03 15:17:25.301943,Friedrichshain-Kreuzberg,DRV_147,Passengers_Onboard,12,19.97
TRIP_13863,2026-06-03 15:20:25.301943,Friedrichshain-Kreuzberg,DRV_114,En Route,0,0.0
TRIP_11511,2026-06-03 15:23:25.301943,Friedrichshain-Kreuzberg,DRV_136,En Route,0,0.0
TRIP_10502,2026-06-03 15:33:25.301943,Mitte,DRV_147,Idle,0,0.0
TRIP_11979,2026-06-03 15:33:25.301943,Friedrichshain-Kreuzberg,DRV_112,Passengers_Onboard,13,17.69
TRIP_10121,2026-06-03 15:35:25.301943,Mitte,DRV_114,En Route,0,0.0
TRIP_12066,2026-06-03 15:41:25.301943,Prenzlauer Berg,DRV_144,Idle,0,0.0
TRIP_11660,2026-06-03 15:45:25.301943,Prenzlauer Berg,DRV_146,En Route,0,0.0
TRIP_12926,2026-06-03 15:54:25.301943,Friedrichshain-Kreuzberg,DRV_143,Passengers_Onboard,16,19.6
TRIP_14118,2026-06-03 15:57:25.301943,Prenzlauer Berg,DRV_146,Passengers_Onboard,12,17.76
TRIP_11027,2026-06-03 16:06:25.301943,Mitte,DRV_127,En Route,0,0.0
TRIP_13897,2026-06-03 16:06:25.301943,Friedrichshain-Kreuzberg,DRV_120,En Route,0,0.0
TRIP_10622,2026-06-03 16:20:25.301943,Friedrichshain-Kreuzberg,DRV_147,Passengers_Onboard,15,25.49
TRIP_10989,2026-06-03 16:33:25.301943,Mitte,DRV_115,Passengers_Onboard,18,25.73
TRIP_14627,2026-06-03 16:36:25.301943,Mitte,DRV_112,Idle,0,0.0
TRIP_12053,2026-06-03 16:41:25.301943,Friedrichshain-Kreuzberg,DRV_133,En Route,0,0.0
TRIP_12087,2026-06-03 16:54:25.301943,Mitte,DRV_120,En Route,0,0.0
TRIP_12115,2026-06-03 16:58:25.301943,Mitte,DRV_139,Idle,0,0.0
TRIP_14726,2026-06-03 17:02:25.301943,Mitte,DRV_119,Passengers_Onboard,23,29.49
TRIP_11611,2026-06-03 17:18:25.301943,Prenzlauer Berg,DRV_107,En Route,0,0.0
TRIP_10943,2026-06-03 17:19:25.301943,Mitte,DRV_125,Passengers_Onboard,12,22.01
TRIP_12150,2026-06-03 17:21:25.301943,Friedrichshain-Kreuzberg,DRV_104,En Route,0,0.0
TRIP_13163,2026-06-03 17:47:25.301943,Prenzlauer Berg,DRV_106,En Route,0,0.0
TRIP_10501,2026-06-03 17:50:25.301943,Friedrichshain-Kreuzberg,DRV_122,Passengers_Onboard,22,29.52
TRIP_13790,2026-06-03 17:52:25.301943,Friedrichshain-Kreuzberg,DRV_146,En Route,0,0.0
TRIP_11108,2026-06-03 17:57:25.301943,Prenzlauer Berg,DRV_131,Passengers_Onboard,15,21.78
TRIP_14769,2026-06-03 18:02:25.301943,Mitte,DRV_109,Idle,0,0.0
TRIP_10741,2026-06-03 18:04:25.301943,Friedrichshain-Kreuzberg,DRV_125,Passengers_Onboard,15,22.71
TRIP_14182,2026-06-03 18:15:25.301943,Mitte,DRV_143,Passengers_Onboard,11,16.44
TRIP_13132,2026-06-03 18:20:25.301943,Friedrichshain-Kreuzberg,DRV_135,Passengers_Onboard,13,23.4
TRIP_10652,2026-06-03 18:37:25.301943,Prenzlauer Berg,DRV_135,Idle,0,0.0
TRIP_10278,2026-06-03 18:39:25.301943,Mitte,DRV_131,Passengers_Onboard,16,22.24
TRIP_13289,2026-06-03 18:41:25.301943,Friedrichshain-Kreuzberg,DRV_129,En Route,0,0.0
TRIP_10363,2026-06-03 18:47:25.301943,Mitte,DRV_125,Passengers_Onboard,14,20.01
TRIP_10765,2026-06-03 18:47:25.301943,Friedrichshain-Kreuzberg,DRV_149,Passengers_Onboard,19,26.49
TRIP_14074,2026-06-03 19:05:25.301943,Mitte,DRV_117,Passengers_Onboard,13,19.02
TRIP_12958,2026-06-03 19:08:25.301943,Mitte,DRV_116,Idle,0,0.0
TRIP_12301,2026-06-03 19:11:25.301943,Friedrichshain-Kreuzberg,DRV_100,Idle,0,0.0
TRIP_13013,2026-06-03 19:13:25.301943,Mitte,DRV_118,Idle,0,0.0
TRIP_14232,2026-06-03 19:16:25.301943,Prenzlauer Berg,DRV_122,Passengers_Onboard,11,20.6
TRIP_14400,2026-06-03 19:33:25.301943,Prenzlauer Berg,DRV_108,Passengers_Onboard,13,20.37
TRIP_13054,2026-06-03 19:33:25.301943,Prenzlauer Berg,DRV_147,En Route,0,0.0
TRIP_10486,2026-06-03 19:42:25.301943,Friedrichshain-Kreuzberg,DRV_133,Passengers_Onboard,16,25.01
TRIP_14403,2026-06-03 19:48:25.301943,Mitte,DRV_127,Passengers_Onboard,14,23.26
TRIP_14983,2026-06-03 20:07:25.301943,Prenzlauer Berg,DRV_118,Passengers_Onboard,19,27.35
TRIP_10933,2026-06-03 20:10:25.301943,Mitte,DRV_143,En Route,0,0.0
TRIP_12225,2026-06-03 20:18:25.301943,Mitte,DRV_125,Passengers_Onboard,13,20.37
TRIP_10837,2026-06-03 20:21:25.301943,Friedrichshain-Kreuzberg,DRV_116,Passengers_Onboard,17,20.38
TRIP_12705,2026-06-03 20:46:25.301943,Friedrichshain-Kreuzberg,DRV_136,Passengers_Onboard,18,24.03
TRIP_13802,2026-06-03 20:48:25.301943,Friedrichshain-Kreuzberg,DRV_135,En Route,0,0.0
TRIP_10238,2026-06-03 20:53:25.301943,Mitte,DRV_121,Passengers_Onboard,10,17.05
TRIP_13710,2026-06-03 20:58:25.301943,Prenzlauer Berg,DRV_103,Passengers_Onboard,17,21.57
TRIP_10719,2026-06-03 21:10:25.301943,Friedrichshain-Kreuzberg,DRV_105,Idle,0,0.0
TRIP_14368,2026-06-03 21:11:25.301943,Mitte,DRV_119,Idle,0,0.0
TRIP_10499,2026-06-03 21:27:25.301943,Prenzlauer Berg,DRV_116,Passengers_Onboard,12,19.56
TRIP_12175,2026-06-03 21:28:25.301943,Prenzlauer Berg,DRV_101,Passengers_Onboard,22,27.06
TRIP_11224,2026-06-03 21:28:25.301943,Friedrichshain-Kreuzberg,DRV_120,Passengers_Onboard,13,17.24
TRIP_11957,2026-06-03 21:31:25.301943,Friedrichshain-Kreuzberg,DRV_124,Passengers_Onboard,4,7.2
TRIP_10193,2026-06-03 21:41:25.301943,Mitte,DRV_127,Passengers_Onboard,18,21.08
TRIP_11381,2026-06-03 21:44:25.301943,Mitte,DRV_144,Passengers_Onboard,25,32.07
TRIP_10720,2026-06-03 21:54:25.301943,Prenzlauer Berg,DRV_142,En Route,0,0.0
TRIP_12686,2026-06-03 22:02:25.301943,Mitte,DRV_148,Passengers_Onboard,16,23.21
TRIP_14494,2026-06-03 22:04:25.301943,Mitte,DRV_145,Passengers_Onboard,15,22.8
TRIP_13548,2026-06-03 22:11:25.301943,Mitte,DRV_110,En Route,0,0.0
TRIP_14455,2026-06-03 22:18:25.301943,Prenzlauer Berg,DRV_126,En Route,0,0.0
TRIP_11838,2026-06-03 22:24:25.301943,Prenzlauer Berg,DRV_143,Passengers_Onboard,12,16.23
TRIP_12949,2026-06-03 22:29:25.301943,Prenzlauer Berg,DRV_123,Passengers_Onboard,29,37.39
TRIP_10103,2026-06-03 22:36:25.301943,Prenzlauer Berg,DRV_141,Idle,0,0.0
TRIP_13118,2026-06-03 22:36:25.301943,Mitte,DRV_123,En Route,0,0.0
TRIP_11642,2026-06-03 22:50:25.301943,Friedrichshain-Kreuzberg,DRV_138,Idle,0,0.0
TRIP_10784,2026-06-03 22:58:25.301943,Mitte,DRV_136,Passengers_Onboard,22,30.22
TRIP_12075,2026-06-03 23:04:25.301943,Mitte,DRV_131,Passengers_Onboard,15,22.84
TRIP_11199,2026-06-03 23:20:25.301943,Mitte,DRV_112,En Route,0,0.0
TRIP_10447,2026-06-03 23:26:25.301943,Mitte,DRV_125,En Route,0,0.0
TRIP_14606,2026-06-03 23:31:25.301943,Prenzlauer Berg,DRV_149,Passengers_Onboard,11,17.42
TRIP_13123,2026-06-03 23:40:25.301943,Prenzlauer Berg,DRV_112,Passengers_Onboard,12,19.2
TRIP_13713,2026-06-03 23:57:25.301943,Friedrichshain-Kreuzberg,DRV_135,En Route,0,0.0
TRIP_11824,2026-06-04 00:02:25.301943,Mitte,DRV_141,En Route,0,0.0
TRIP_14369,2026-06-04 00:05:25.301943,Prenzlauer Berg,DRV_115,Passengers_Onboard,16,25.89
TRIP_13712,2026-06-04 00:23:25.301943,Prenzlauer Berg,DRV_138,Passengers_Onboard,15,23.35
TRIP_14667,2026-06-04 00:29:25.301943,Mitte,DRV_107,Passengers_Onboard,14,19.95
TRIP_13250,2026-06-04 00:45:25.301943,Friedrichshain-Kreuzberg,DRV_117,Idle,0,0.0
TRIP_12767,2026-06-04 00:48:25.301943,Friedrichshain-Kreuzberg,DRV_104,En Route,0,0.0
TRIP_10300,2026-06-04 01:04:25.301943,Prenzlauer Berg,DRV_121,Passengers_Onboard,17,25.86
TRIP_11486,2026-06-04 01:10:25.301943,Friedrichshain-Kreuzberg,DRV_102,Passengers_Onboard,6,9.49
TRIP_13341,2026-06-04 01:15:25.301943,Prenzlauer Berg,DRV_104,Idle,0,0.0
TRIP_11396,2026-06-04 01:31:25.301943,Mitte,DRV_107,Passengers_Onboard,16,22.44
TRIP_14154,2026-06-04 01:31:25.301943,Prenzlauer Berg,DRV_125,Idle,0,0.0
TRIP_10599,2026-06-04 01:32:25.301943,Mitte,DRV_133,Passengers_Onboard,11,17.35
TRIP_12255,2026-06-04 01:40:25.301943,Friedrichshain-Kreuzberg,DRV_103,Passengers_Onboard,7,12.52
TRIP_14242,2026-06-04 01:42:25.301943,Mitte,DRV_112,Passengers_Onboard,20,30.01
TRIP_14867,2026-06-04 01:45:25.301943,Friedrichshain-Kreuzberg,DRV_110,Idle,0,0.0
TRIP_14767,2026-06-04 01:50:25.301943,Prenzlauer Berg,DRV_121,En Route,0,0.0
TRIP_12013,2026-06-04 01:59:25.301943,Mitte,DRV_149,En Route,0,0.0
TRIP_14442,2026-06-04 02:02:25.301943,Prenzlauer Berg,DRV_119,Passengers_Onboard,15,22.54
TRIP_12986,2026-06-04 02:10:25.301943,Mitte,DRV_142,Passengers_Onboard,13,22.71
TRIP_12749,2026-06-04 02:15:25.301943,Friedrichshain-Kreuzberg,DRV_103,Passengers_Onboard,24,28.92
TRIP_14178,2026-06-04 02:18:25.301943,Mitte,DRV_132,Idle,0,0.0
TRIP_11453,2026-06-04 02:30:25.301943,Friedrichshain-Kreuzberg,DRV_136,En Route,0,0.0
TRIP_13737,2026-06-04 03:03:25.301943,Mitte,DRV_139,Idle,0,0.0
TRIP_12084,2026-06-04 03:13:25.301943,Friedrichshain-Kreuzberg,DRV_108,Idle,0,0.0
TRIP_13571,2026-06-04 03:16:25.301943,Friedrichshain-Kreuzberg,DRV_116,Passengers_Onboard,15,23.04
TRIP_14837,2026-06-04 03:34:25.301943,Friedrichshain-Kreuzberg,DRV_100,Passengers_Onboard,17,25.69
TRIP_13757,2026-06-04 03:34:25.301943,Prenzlauer Berg,DRV_119,En Route,0,0.0
TRIP_14625,2026-06-04 03:36:25.301943,Prenzlauer Berg,DRV_101,En Route,0,0.0
TRIP_14931,2026-06-04 03:42:25.301943,Mitte,DRV_139,Idle,0,0.0
TRIP_11095,2026-06-04 03:48:25.301943,Prenzlauer Berg,DRV_100,Idle,0,0.0
TRIP_11235,2026-06-04 03:50:25.301943,Mitte,DRV_128,Idle,0,0.0
TRIP_14023,2026-06-04 03:57:25.301943,Mitte,DRV_140,En Route,0,0.0
TRIP_13165,2026-06-04 04:14:25.301943,Friedrichshain-Kreuzberg,DRV_124,Passengers_Onboard,15,22.77
TRIP_11543,2026-06-04 04:17:25.301943,Friedrichshain-Kreuzberg,DRV_106,Passengers_Onboard,24,31.86
TRIP_11665,2026-06-04 04:17:25.301943,Prenzlauer Berg,DRV_111,En Route,0,0.0
TRIP_11548,2026-06-04 04:20:25.301943,Prenzlauer Berg,DRV_134,Passengers_Onboard,22,30.68
TRIP_13010,2026-06-04 04:26:25.301943,Friedrichshain-Kreuzberg,DRV_103,En Route,0,0.0
TRIP_11349,2026-06-04 04:31:25.301943,Prenzlauer Berg,DRV_142,Idle,0,0.0
TRIP_10569,2026-06-04 04:34:25.301943,Prenzlauer Berg,DRV_111,Passengers_Onboard,19,25.02
TRIP_10091,2026-06-04 04:36:25.301943,Prenzlauer Berg,DRV_147,Passengers_Onboard,8,12.86
TRIP_11773,2026-06-04 04:39:25.301943,Prenzlauer Berg,DRV_101,Idle,0,0.0
TRIP_13254,2026-06-04 04:40:25.301943,Mitte,DRV_135,Passengers_Onboard,3,8.89
TRIP_10249,2026-06-04 04:41:25.301943,Mitte,DRV_115,Passengers_Onboard,5,10.64
TRIP_10440,2026-06-04 04:43:25.301943,Prenzlauer Berg,DRV_143,En Route,0,0.0
TRIP_13685,2026-06-04 04:46:25.301943,Prenzlauer Berg,DRV_133,Passengers_Onboard,18,26.58
TRIP_10684,2026-06-04 04:49:25.301943,Mitte,DRV_135,En Route,0,0.0
TRIP_10298,2026-06-04 04:51:25.301943,Friedrichshain-Kreuzberg,DRV_149,En Route,0,0.0
TRIP_13960,2026-06-04 04:51:25.301943,Mitte,DRV_118,Passengers_Onboard,18,27.52
TRIP_10127,2026-06-04 04:53:25.301943,Friedrichshain-Kreuzberg,DRV_116,Passengers_Onboard,12,21.62
TRIP_11369,2026-06-04 04:54:25.301943,Prenzlauer Berg,DRV_104,Passengers_Onboard,13,16.42
TRIP_11920,2026-06-04 04:54:25.301943,Friedrichshain-Kreuzberg,DRV_143,Passengers_Onboard,17,26.77
TRIP_14660,2026-06-04 05:03:25.301943,Mitte,DRV_139,En Route,0,0.0
TRIP_11064,2026-06-04 05:04:25.301943,Mitte,DRV_143,Passengers_Onboard,24,31.86
TRIP_13745,2026-06-04 05:04:25.301943,Friedrichshain-Kreuzberg,DRV_109,Passengers_Onboard,18,23.45
TRIP_14515,2026-06-04 05:23:25.301943,Prenzlauer Berg,DRV_138,Passengers_Onboard,12,18.04
TRIP_11631,2026-06-04 05:25:25.301943,Prenzlauer Berg,DRV_116,Idle,0,0.0
TRIP_11769,2026-06-04 05:28:25.301943,Mitte,DRV_133,Passengers_Onboard,14,22.89
TRIP_10419,2026-06-04 05:37:25.301943,Friedrichshain-Kreuzberg,DRV_106,Passengers_Onboard,19,22.65
TRIP_10910,2026-06-04 05:40:25.301943,Prenzlauer Berg,DRV_109,Idle,0,0.0
TRIP_14724,2026-06-04 05:55:25.301943,Mitte,DRV_100,En Route,0,0.0
TRIP_11550,2026-06-04 05:57:25.301943,Friedrichshain-Kreuzberg,DRV_127,Passengers_Onboard,12,14.95
TRIP_12231,2026-06-04 06:00:25.301943,Mitte,DRV_139,Passengers_Onboard,11,17.51
TRIP_13901,2026-06-04 06:05:25.301943,Friedrichshain-Kreuzberg,DRV_149,Passengers_Onboard,19,25.67
TRIP_13325,2026-06-04 06:07:25.301943,Mitte,DRV_109,Passengers_Onboard,5,8.55
TRIP_10498,2026-06-04 06:23:25.301943,Prenzlauer Berg,DRV_128,Passengers_Onboard,24,30.34
TRIP_10164,2026-06-04 06:37:25.301943,Prenzlauer Berg,DRV_112,En Route,0,0.0
TRIP_10338,2026-06-04 06:47:25.301943,Mitte,DRV_118,Passengers_Onboard,4,8.19
TRIP_12740,2026-06-04 06:52:25.301943,Prenzlauer Berg,DRV_149,Passengers_Onboard,16,21.03
TRIP_10616,2026-06-04 06:57:25.301943,Friedrichshain-Kreuzberg,DRV_108,Passengers_Onboard,6,8.98
TRIP_12745,2026-06-04 07:00:25.301943,Mitte,DRV_100,Passengers_Onboard,19,26.15
TRIP_11179,2026-06-04 07:17:25.301943,Prenzlauer Berg,DRV_115,Passengers_Onboard,19,24.39
TRIP_11205,2026-06-04 07:19:25.301943,Mitte,DRV_126,Passengers_Onboard,9,16.0
TRIP_10337,2026-06-04 07:22:25.301943,Prenzlauer Berg,DRV_132,Passengers_Onboard,8,11.93
TRIP_11360,2026-06-04 07:29:25.301943,Prenzlauer Berg,DRV_108,Passengers_Onboard,15,22.1
TRIP_11197,2026-06-04 07:39:25.301943,Mitte,DRV_121,Idle,0,0.0
TRIP_10522,2026-06-04 07:40:25.301943,Prenzlauer Berg,DRV_143,Passengers_Onboard,18,25.88
TRIP_10993,2026-06-04 07:42:25.301943,Mitte,DRV_147,Idle,0,0.0
TRIP_14059,2026-06-04 07:46:25.301943,Friedrichshain-Kreuzberg,DRV_127,En Route,0,0.0
TRIP_12775,2026-06-04 07:56:25.301943,Prenzlauer Berg,DRV_102,Passengers_Onboard,9,14.57
TRIP_12036,2026-06-04 08:09:25.301943,Prenzlauer Berg,DRV_126,Passengers_Onboard,13,18.07
TRIP_10448,2026-06-04 08:15:25.301943,Friedrichshain-Kreuzberg,DRV_136,En Route,0,0.0
TRIP_14305,2026-06-04 08:17:25.301943,Friedrichshain-Kreuzberg,DRV_121,Idle,0,0.0
TRIP_10078,2026-06-04 08:33:25.301943,Mitte,DRV_108,En Route,0,0.0
TRIP_12125,2026-06-04 08:35:25.301943,Prenzlauer Berg,DRV_126,Passengers_Onboard,11,15.73
TRIP_11949,2026-06-04 08:37:25.301943,Prenzlauer Berg,DRV_149,En Route,0,0.0
TRIP_12823,2026-06-04 08:41:25.301943,Prenzlauer Berg,DRV_136,Passengers_Onboard,15,20.09
TRIP_14820,2026-06-04 08:51:25.301943,Prenzlauer Berg,DRV_110,Passengers_Onboard,19,20.21
TRIP_12065,2026-06-04 08:52:25.301943,Friedrichshain-Kreuzberg,DRV_141,Idle,0,0.0
TRIP_13008,2026-06-04 09:05:25.301943,Friedrichshain-Kreuzberg,DRV_121,En Route,0,0.0
TRIP_11225,2026-06-04 09:05:25.301943,Prenzlauer Berg,DRV_132,En Route,0,0.0
TRIP_14150,2026-06-04 09:06:25.301943,Mitte,DRV_124,Passengers_Onboard,17,23.01
TRIP_13124,2026-06-04 09:11:25.301943,Friedrichshain-Kreuzberg,DRV_146,Passengers_Onboard,16,24.32
TRIP_13142,2026-06-04 09:33:25.301943,Mitte,DRV_121,Idle,0,0.0
TRIP_10586,2026-06-04 09:55:25.301943,Friedrichshain-Kreuzberg,DRV_103,Idle,0,0.0
TRIP_10578,2026-06-04 09:58:25.301943,Prenzlauer Berg,DRV_107,Passengers_Onboard,24,28.87
TRIP_14514,2026-06-04 10:02:25.301943,Friedrichshain-Kreuzberg,DRV_146,En Route,0,0.0
TRIP_12581,2026-06-04 10:08:25.301943,Prenzlauer Berg,DRV_141,En Route,0,0.0
TRIP_10019,2026-06-04 10:09:25.301943,Mitte,DRV_144,Passengers_Onboard,15,21.95
TRIP_13119,2026-06-04 10:12:25.301943,Mitte,DRV_148,Idle,0,0.0
TRIP_13664,2026-06-04 10:16:25.301943,Friedrichshain-Kreuzberg,DRV_125,Passengers_Onboard,11,14.78
TRIP_14253,2026-06-04 10:20:25.301943,Friedrichshain-Kreuzberg,DRV_122,En Route,0,0.0
TRIP_10776,2026-06-04 10:22:25.301943,Friedrichshain-Kreuzberg,DRV_123,Idle,0,0.0
TRIP_10323,2026-06-04 10:25:25.301943,Mitte,DRV_140,Passengers_Onboard,12,17.91
TRIP_11675,2026-06-04 10:43:25.301943,Friedrichshain-Kreuzberg,DRV_141,Idle,0,0.0
TRIP_12374,2026-06-04 10:44:25.301943,Mitte,DRV_126,Idle,0,0.0
TRIP_11857,2026-06-04 10:50:25.301943,Prenzlauer Berg,DRV_132,En Route,0,0.0
TRIP_11416,2026-06-04 11:16:25.301943,Prenzlauer Berg,DRV_128,Passengers_Onboard,12,18.21
TRIP_14881,2026-06-04 11:16:25.301943,Friedrichshain-Kreuzberg,DRV_115,En Route,0,0.0
TRIP_10148,2026-06-04 11:19:25.301943,Mitte,DRV_112,Idle,0,0.0
TRIP_14727,2026-06-04 11:19:25.301943,Prenzlauer Berg,DRV_109,Passengers_Onboard,21,28.93
TRIP_10974,2026-06-04 11:42:25.301943,Prenzlauer Berg,DRV_141,Passengers_Onboard,6,12.0
TRIP_11039,2026-06-04 11:54:25.301943,Prenzlauer Berg,DRV_149,Passengers_Onboard,18,22.74
TRIP_11739,2026-06-04 11:55:25.301943,Mitte,DRV_138,En Route,0,0.0
TRIP_13146,2026-06-04 11:56:25.301943,Prenzlauer Berg,DRV_148,Idle,0,0.0
TRIP_10063,2026-06-04 12:00:25.301943,Prenzlauer Berg,DRV_121,Passengers_Onboard,14,20.37
TRIP_11987,2026-06-04 12:03:25.301943,Mitte,DRV_115,Idle,0,0.0
TRIP_13957,2026-06-04 12:05:25.301943,Prenzlauer Berg,DRV_105,En Route,0,0.0
TRIP_14729,2026-06-04 12:15:25.301943,Prenzlauer Berg,DRV_123,En Route,0,0.0
TRIP_13730,2026-06-04 12:28:25.301943,Friedrichshain-Kreuzberg,DRV_105,Passengers_Onboard,14,23.41
TRIP_12667,2026-06-04 12:34:25.301943,Friedrichshain-Kreuzberg,DRV_148,Passengers_Onboard,18,27.52
TRIP_14096,2026-06-04 12:39:25.301943,Prenzlauer Berg,DRV_148,Passengers_Onboard,18,26.31
TRIP_11119,2026-06-04 12:39:25.301943,Mitte,DRV_112,En Route,0,0.0
TRIP_14555,2026-06-04 12:58:25.301943,Friedrichshain-Kreuzberg,DRV_127,Passengers_Onboard,12,21.51
TRIP_11966,2026-06-04 13:09:25.301943,Friedrichshain-Kreuzberg,DRV_148,Passengers_Onboard,18,23.31
TRIP_11337,2026-06-04 13:19:25.301943,Friedrichshain-Kreuzberg,DRV_140,En Route,0,0.0
TRIP_11655,2026-06-04 13:26:25.301943,Friedrichshain-Kreuzberg,DRV_112,Passengers_Onboard,21,30.01
TRIP_10112,2026-06-04 13:36:25.301943,Mitte,DRV_132,Passengers_Onboard,22,29.31
TRIP_13014,2026-06-04 13:40:25.301943,Friedrichshain-Kreuzberg,DRV_136,Passengers_Onboard,3,8.4
TRIP_13832,2026-06-04 13:42:25.301943,Mitte,DRV_123,En Route,0,0.0
TRIP_14977,2026-06-04 13:54:25.301943,Mitte,DRV_137,En Route,0,0.0
TRIP_14758,2026-06-04 13:56:25.301943,Friedrichshain-Kreuzberg,DRV_128,Passengers_Onboard,24,31.37
TRIP_13508,2026-06-04 14:00:25.301943,Mitte,DRV_119,Idle,0,0.0
TRIP_13063,2026-06-04 14:02:25.301943,Mitte,DRV_101,Passengers_Onboard,11,16.37
TRIP_14539,2026-06-04 14:03:25.301943,Mitte,DRV_131,Idle,0,0.0
TRIP_11356,2026-06-04 14:14:25.301943,Friedrichshain-Kreuzberg,DRV_125,Passengers_Onboard,17,23.32
TRIP_10119,2026-06-04 14:18:25.301943,Friedrichshain-Kreuzberg,DRV_117,En Route,0,0.0
TRIP_11549,2026-06-04 14:24:25.301943,Friedrichshain-Kreuzberg,DRV_116,En Route,0,0.0
TRIP_11040,2026-06-04 14:27:25.301943,Mitte,DRV_129,Idle,0,0.0
TRIP_11906,2026-06-04 14:39:25.301943,Friedrichshain-Kreuzberg,DRV_111,En Route,0,0.0
TRIP_12519,2026-06-04 14:42:25.301943,Prenzlauer Berg,DRV_107,En Route,0,0.0
TRIP_12458,2026-06-04 14:48:25.301943,Friedrichshain-Kreuzberg,DRV_105,Idle,0,0.0
TRIP_14741,2026-06-04 14:52:25.301943,Friedrichshain-Kreuzberg,DRV_133,Passengers_Onboard,14,20.35
TRIP_11748,2026-06-04 15:20:25.301943,Friedrichshain-Kreuzberg,DRV_137,Idle,0,0.0
TRIP_12885,2026-06-04 15:23:25.301943,Mitte,DRV_100,Passengers_Onboard,11,14.86
TRIP_11782,2026-06-04 15:33:25.301943,Friedrichshain-Kreuzberg,DRV_109,Passengers_Onboard,9,17.11
TRIP_13270,2026-06-04 15:43:25.301943,Prenzlauer Berg,DRV_116,Idle,0,0.0
TRIP_11282,2026-06-04 15:46:25.301943,Prenzlauer Berg,DRV_141,Passengers_Onboard,16,21.74
TRIP_14887,2026-06-04 15:49:25.301943,Friedrichshain-Kreuzberg,DRV_144,Passengers_Onboard,7,11.63
TRIP_10913,2026-06-04 15:49:25.301943,Friedrichshain-Kreuzberg,DRV_135,En Route,0,0.0
TRIP_10036,2026-06-04 15:53:25.301943,Prenzlauer Berg,DRV_118,Passengers_Onboard,19,28.7
TRIP_11552,2026-06-04 15:53:25.301943,Friedrichshain-Kreuzberg,DRV_109,En Route,0,0.0
TRIP_10328,2026-06-04 16:07:25.301943,Prenzlauer Berg,DRV_127,Passengers_Onboard,17,21.39
TRIP_10834,2026-06-04 16:18:25.301943,Mitte,DRV_121,Passengers_Onboard,16,24.72
TRIP_10990,2026-06-04 16:29:25.301943,Friedrichshain-Kreuzberg,DRV_125,Passengers_Onboard,24,29.41
TRIP_11696,2026-06-04 16:32:25.301943,Prenzlauer Berg,DRV_147,Idle,0,0.0
TRIP_13494,2026-06-04 16:33:25.301943,Friedrichshain-Kreuzberg,DRV_129,Idle,0,0.0
TRIP_12326,2026-06-04 16:38:25.301943,Friedrichshain-Kreuzberg,DRV_132,Passengers_Onboard,20,30.52
TRIP_12351,2026-06-04 16:39:25.301943,Friedrichshain-Kreuzberg,DRV_110,Passengers_Onboard,12,17.72
TRIP_10511,2026-06-04 16:43:25.301943,Mitte,DRV_103,Passengers_Onboard,13,18.86
TRIP_11176,2026-06-04 16:44:25.301943,Prenzlauer Berg,DRV_138,Passengers_Onboard,13,19.84
TRIP_13170,2026-06-04 17:01:25.301943,Mitte,DRV_128,Passengers_Onboard,9,13.19
TRIP_10428,2026-06-04 17:21:25.301943,Prenzlauer Berg,DRV_130,Passengers_Onboard,17,21.89
TRIP_10187,2026-06-04 17:22:25.301943,Prenzlauer Berg,DRV_146,Passengers_Onboard,20,31.4
TRIP_14468,2026-06-04 17:34:25.301943,Friedrichshain-Kreuzberg,DRV_139,En Route,0,0.0
TRIP_14220,2026-06-04 17:37:25.301943,Mitte,DRV_123,Idle,0,0.0
TRIP_12327,2026-06-04 17:49:25.301943,Mitte,DRV_109,Passengers_Onboard,14,22.25
TRIP_12394,2026-06-04 17:50:25.301943,Friedrichshain-Kreuzberg,DRV_120,Passengers_Onboard,15,20.95
TRIP_10755,2026-06-04 17:54:25.301943,Prenzlauer Berg,DRV_128,Idle,0,0.0
TRIP_14094,2026-06-04 17:54:25.301943,Mitte,DRV_122,Passengers_Onboard,20,25.82
TRIP_10060,2026-06-04 17:59:25.301943,Mitte,DRV_100,Passengers_Onboard,19,24.4
TRIP_11506,2026-06-04 18:02:25.301943,Prenzlauer Berg,DRV_118,En Route,0,0.0
